,CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,EducationLevel,DebtToIncomeRatio,InterestRate,JobTenure,LoanApproved
2514,451,65839.2,25419.0,2.7,37,1,2,0.6313373231591378,0.184321960320632,1,0
2515,547,33059.0,15333.0,12.0,35,0,3,0.16292273042587,0.2042528526235078,3,0
2516,565,26484.0,12556.0,36.0,43,0,3,0.1546742248736529,0.2261756575729357,5,0
2517,489,52742.4,14997.0,4.5,54,0,0,0.3595523383045989,0.2341944731896878,33,0
2518,659,69877.0,10659.2,16.0,36,1,3,0.791315792109143,0.1006464703075075,10,1
2519,653,69715.0,9301.76,19.0,41,2,3,0.4277944202636992,0.1383807324932059,9,1
2520,562,32995.0,26872.0,60.0,36,0,1,0.5739947742235189,0.2061870039208737,3,0
2521,573,68415.2,16604.0,9.0,43,2,3,0.8220966137583164,0.034817820495276,21,0
2522,756,67103.0,11575.04,30.0,28,0,0,0.6394715970972898,0.1763407864853371,7,1
2523,531,142514.0,60540.0,84.0,39,1,4,0.360124746386242,0.3491898315430772,3,0
2524,609,22074.0,60015.0,48.0,39,0,0,0.3864713954418007,0.2373590197801873,7,0
2525,601,15000.0,16556.0,96.0,27,1,0,0.3328311517722433,0.2048520684473006,3,0
2526,319,68512.0,13566.0,3.6,55,1,4,0.8973469217386462,0.2274401478213158,35,0
2527,477,151229.0,56295.0,84.0,37,0,2,0.2106589203826324,0.2925144814212964,4,1
2528,589,26625.0,13377.0,36.0,61,0,0,0.1132230303775358,0.1763225166799241,4,0
2529,322,48142.4,13686.0,15.3,37,0,1,0.167781718396757,0.1091591579224568,11,0
2530,311,43794.4,23662.0,2.7,61,1,0,0.3311820140942181,0.0806747737935565,22,0
2531,507,26149.0,32689.0,12.0,21,0,0,0.2594124996672636,0.2381168115412962,3,0
2532,329,42762.4,13541.0,0.9,31,1,4,0.6512777304498231,0.1980957424033547,11,0
2533,628,33415.0,24620.0,108.0,55,0,1,0.5578989950080652,0.2640004342514248,9,0
2534,605,134901.0,30437.0,60.0,18,0,1,0.2191224746089432,0.2278519532991539,3,1
2535,312,53335.2,25964.0,13.5,42,1,1,0.3907474653304139,0.287325370556143,20,0
2536,780,66660.0,13484.160000000002,20.0,45,1,3,0.4121838347310426,0.2558217432367888,15,1
2537,695,73793.0,9512.320000000002,7.0,33,2,4,0.8252754747253152,0.2058882489076542,11,1
2538,472,47258.0,71455.0,36.0,40,0,3,0.3309217104407779,0.2960813322255336,6,0
2539,581,64980.0,15346.0,36.0,51,0,4,0.2545932274941097,0.2000959339659394,10,1
2540,401,41295.2,9235.0,12.6,33,0,4,0.021629534267831,0.039650576833523,12,0
2541,403,71652.8,15792.0,17.1,43,1,1,0.7161683231450395,0.270414385043231,10,0
2542,542,53289.0,7099.52,3.0,56,0,3,0.5961196749017327,0.1091910884240602,31,1
2543,623,28931.0,22224.0,108.0,42,0,0,0.1111171305298289,0.2802350787045098,10,0
2544,664,55198.0,5154.560000000001,13.0,49,2,2,0.1400534446103766,0.104234233468229,14,1
2545,731,21501.6,19940.0,5.4,38,0,4,0.7338860240371438,0.1054218879631484,7,0
2546,635,33397.0,12067.0,60.0,42,0,1,0.4381094846444541,0.2171522757167251,9,0
2547,606,99576.0,30546.0,60.0,36,0,1,0.3008159715759234,0.1889157565160587,6,1
2548,527,69146.0,12396.8,11.0,40,0,1,0.0215460516797636,0.2983022028084248,9,1
2549,421,42422.4,17141.0,3.6,54,1,0,0.3728898431273396,0.1348667305383239,19,0
2550,498,55792.8,16625.0,9.0,54,1,3,0.428697256081199,0.0416753958693243,7,0
2551,314,44102.4,18899.0,13.5,47,0,4,0.6201029724512271,0.0300182101009073,23,0
2552,300,53023.2,12727.0,15.3,44,2,1,0.4977525388822299,0.1102641240235194,7,0
2553,586,37633.0,45092.0,48.0,41,0,4,0.5699890262803344,0.2647340697520328,4,0
2554,776,59909.0,15354.24,3.0,26,0,1,0.6746672029490607,0.1151139401762591,0,1
2555,436,51281.600000000006,19700.0,7.2,45,0,1,0.0617592452284331,0.0792934473626474,7,0
2556,828,53037.0,10119.68,11.0,45,0,2,0.5062890738044242,0.289382160101454,6,1
2557,722,55123.0,16807.680000000004,24.0,42,1,1,0.0444747610972298,0.22739989659123,4,1
2558,611,45894.4,26009.0,11.7,32,2,2,0.5225247454994458,0.0242065965428258,3,0
2559,576,44198.0,12025.0,60.0,19,1,3,0.2165773292992535,0.2273826750948762,3,0
2560,547,35143.0,56732.0,36.0,43,0,1,0.1064631359730911,0.2929331127006794,8,0
2561,588,16452.0,20373.0,2.7,54,1,0,0.6918426692644617,0.1016764430488847,23,0
2562,570,56616.0,11058.0,36.0,49,0,1,0.1284841822968821,0.2061526658078492,3,1
2563,818,64375.0,9826.56,20.0,45,2,1,0.4020541511904717,0.0617424705378954,0,1
2564,625,39174.0,15139.0,36.0,29,2,2,0.4588170994854723,0.1797789684585292,7,0
2565,813,57533.600000000006,30027.0,10.8,51,2,4,0.0377644640303502,0.2865797675373437,30,0
2566,847,81939.0,10764.8,19.0,41,2,3,0.5331230146880961,0.0468090579575873,19,1
2567,775,69749.0,14548.480000000003,24.0,36,2,2,0.6599588069109023,0.2143781066989084,10,1
2568,633,52160.0,10049.0,60.0,54,0,0,0.3265563266398624,0.1910232955024792,1,1
2569,573,139885.0,17616.0,24.0,33,0,3,0.2869416757669886,0.1703268217722547,7,1
2570,576,259278.0,21480.0,36.0,62,0,1,0.1120019563237064,0.2393558787504962,7,1
2571,379,30744.0,15602.0,9.9,43,2,1,0.5241043733404517,0.0147164686068926,15,0
2572,660,75455.0,29741.0,72.0,62,0,1,0.3208241094056649,0.1801255338325678,6,1
2573,579,15000.0,17335.0,36.0,18,0,1,0.4766304769311007,0.1762778212259502,1,0
2574,474,19630.0,70454.0,24.0,25,0,1,0.0793217640079243,0.3302775597998416,8,0
2575,572,15000.0,15457.0,72.0,41,0,3,0.3965230728185672,0.2316451104190041,5,0
2576,311,54988.0,27444.0,3.6,60,2,0,0.6758259652495668,0.2952967337405315,24,0
2577,595,23645.0,22985.0,60.0,44,1,3,0.2313006703721599,0.2330962810437759,3,0
2578,710,38293.6,15964.0,0.9,54,2,1,0.6370593011291908,0.1645560397294507,20,0
2579,628,22745.0,13807.0,72.0,45,0,1,0.3705358302416625,0.1890481060847308,4,1
2580,756,46512.0,30440.0,3.6,59,2,0,0.6015467639231702,0.1981114824740144,18,0
2581,813,43580.0,14855.680000000002,7.0,60,1,3,0.10311414883029,0.2241712277273895,25,1
2582,605,36184.0,20866.0,84.0,49,0,3,0.1418871047248225,0.2758900990025584,4,0
2583,372,44890.4,28191.0,21.6,35,0,0,0.9428421101327824,0.2763656823830092,5,0
2584,382,49284.0,10848.0,13.5,41,2,3,0.8472439358945971,0.0977358068823511,2,0
2585,514,32759.0,11749.760000000002,13.0,49,2,4,0.0152817766071035,0.2713754628604798,14,1
2586,522,39431.0,39492.0,12.0,23,0,3,0.0406541289316143,0.2187833878760659,3,0
2587,543,34217.0,12185.0,60.0,18,0,0,0.3927893398802627,0.2129818058108712,9,0
2588,458,49493.600000000006,13116.0,12.6,45,0,4,0.152799150416577,0.2530904702941539,14,0
2589,569,65336.0,14250.24,16.0,50,0,2,0.6271759015973252,0.1909869186696619,28,1
2590,548,42849.0,32105.0,24.0,41,0,3,0.1033972312974026,0.2275167052811742,9,0
2591,794,65517.0,8231.04,9.0,54,1,2,0.687040832677087,0.0663419531108154,36,1
2592,625,51415.0,11708.160000000002,13.0,41,0,3,0.227751530386972,0.2667786328855719,20,1
2593,436,24877.0,7690.0,48.0,26,0,0,0.0787802035906893,0.294313761477931,4,0
2594,544,59411.0,21105.0,24.0,34,0,1,0.2368458442732886,0.25583289753361,5,0
2595,545,52426.0,13059.0,24.0,31,0,0,0.1821521602502088,0.2203210956504395,5,0
2596,590,29095.0,13855.0,60.0,34,2,1,0.237527256964685,0.2120824940795552,6,0
2597,337,40784.8,16704.0,1.8,56,2,0,0.0883125569518297,0.0404673573585804,1,0
2598,556,40552.0,15417.0,3.6,54,0,0,0.8509386210892517,0.0294803155599385,5,0
2599,711,65312.0,10165.120000000004,4.0,61,0,0,0.1448034849522655,0.2703536995391891,1,1
2600,436,57643.2,26662.0,1.8,53,0,1,0.1244488948230626,0.2382834513295359,5,0
2601,677,57503.0,16399.36,4.0,38,1,2,0.2679096810788111,0.2249868181180291,3,1
2602,508,48595.2,15658.0,4.5,58,1,1,0.857369921898882,0.2570275229962486,10,0
2603,565,35673.0,23514.0,12.0,35,0,1,0.2235964928171546,0.2065112287506454,3,0
2604,546,51469.600000000006,21177.0,8.1,52,2,2,0.339486027617324,0.258544302665256,26,0
2605,746,63030.4,19467.0,4.5,56,2,1,0.4430338222381615,0.0654895682530381,10,0
2606,644,63596.0,19491.0,13.5,44,0,4,0.918396477230063,0.1834077953159905,17,0
2607,480,50385.600000000006,13778.0,9.9,43,1,4,0.0117011283385367,0.2521592361795935,17,0
2608,408,48083.2,15917.0,26.1,29,0,4,0.7348717044318649,0.2268932409294412,4,0
2609,481,93993.0,20112.0,72.0,48,2,3,0.2111052735010702,0.2356896,1,1
2610,571,220956.0,29985.0,60.0,22,2,4,0.1259090137486623,0.2457924274443605,9,1
2611,619,59124.0,15657.0,15.3,39,1,0,0.6429808070976838,0.1767465291836348,9,0
2612,603,117928.0,40694.0,60.0,25,0,2,0.2190450876758382,0.2536911281506333,5,0
2613,622,43870.0,23858.0,24.0,57,2,1,0.3236864948577959,0.1970400756293078,2,0
2614,489,29305.0,24049.0,96.0,27,0,3,0.1218101114054686,0.3464832614018155,5,0
2615,527,148658.0,27287.0,60.0,26,0,4,0.1240157647734974,0.3090954903846876,9,0
2616,636,55488.0,20335.0,36.0,48,0,4,0.4773316672153515,0.149868,10,1
2617,504,45701.0,19834.0,120.0,25,0,1,0.2511729261640234,0.3145232064884157,7,0
2618,589,42945.0,6922.0,24.0,36,0,0,0.2527331011383352,0.1622028398860085,3,1
2619,445,66531.2,12209.0,2.7,43,1,3,0.2657276282501034,0.0309763164406304,16,0
2620,575,32044.0,20649.0,22.5,35,1,2,0.6188441468936808,0.2042797308425481,3,0
2621,565,57947.0,29094.0,12.0,57,0,3,0.2418950460631966,0.2539128,5,0
2622,419,35779.200000000004,18374.0,5.4,51,2,1,0.0305212568254411,0.158509012213977,7,0
2623,700,45610.4,22726.0,6.3,33,0,2,0.0245209701370462,0.1686253312335464,11,0
2624,560,32781.0,31708.0,72.0,23,0,1,0.1467184242179801,0.2749557013226442,3,0
2625,846,57856.8,14092.0,3.6,60,2,0,0.2224808868681947,0.292234424308506,37,0
2626,565,44816.0,33545.0,12.0,45,0,1,0.0928343914367715,0.2204322130730452,8,0
2627,569,43944.8,17768.0,19.8,39,0,3,0.5887270908390159,0.0712755139946714,7,0
2628,349,21241.6,15000.0,26.1,33,0,4,0.7868063315481733,0.2256413670827607,4,0
2629,594,60050.0,28939.0,72.0,24,0,3,0.5266599453642314,0.2486200577452859,3,0
2630,568,21446.0,11248.0,84.0,35,0,3,0.1062345121990942,0.2717362790018645,4,0
2631,630,98703.0,7898.0,24.0,54,0,3,0.094198020806444,0.1716892118296227,5,1
2632,663,97523.0,17990.0,60.0,43,2,1,0.229586304099265,0.2142684263071946,2,0
2633,408,46969.600000000006,24976.0,4.5,41,1,0,0.0187532790317065,0.061577565276903,3,0
2634,629,44061.600000000006,15980.0,26.1,29,0,1,0.5022894186161827,0.160763133411224,6,0
2635,583,56332.0,14472.96,11.0,46,2,2,0.8357285395867529,0.1781171646240911,21,1
2636,650,30720.0,18113.0,36.0,48,0,0,0.607631162995132,0.1826738021884728,5,0
2637,624,23976.0,19266.0,72.0,37,0,1,0.2345511292293365,0.2170265602682188,4,0
2638,649,83030.0,13808.0,48.0,51,0,1,0.0735958382738532,0.1801652479562761,4,1
2639,525,109228.0,27099.0,72.0,49,0,0,0.8165656075990175,0.2965424431489408,3,0
2640,806,88414.0,11564.160000000002,30.0,37,2,2,0.0131094403256372,0.0935737756964445,5,1
2641,510,63017.600000000006,14645.0,5.4,27,1,0,0.1665104945238595,0.084464804947692,3,0
2642,593,17188.0,11823.0,96.0,45,0,3,0.542207572772103,0.2040419413825617,5,0
2643,411,56172.8,20105.0,5.4,38,0,1,0.6313427684773069,0.196577597518765,11,0
2644,522,53637.0,18312.0,36.0,39,0,3,0.5498412596537331,0.2405293488938098,3,0
2645,404,57500.0,22531.0,12.6,43,0,4,0.8724360796395786,0.212896271856103,19,0
2646,533,69067.0,10716.8,15.0,44,2,4,0.2378759273683081,0.1150696523367475,8,1
2647,405,58768.8,24281.0,1.8,55,0,1,0.9246371805186762,0.253729421024702,30,0
2648,780,46515.0,11082.240000000002,12.0,24,1,1,0.2390244286571958,0.252805577212245,1,1
2649,596,21278.0,24148.0,48.0,18,0,1,0.6224809346611242,0.1769184,4,0
2650,673,70669.0,13356.160000000002,8.0,43,1,3,0.78470144097742,0.0870449922755252,17,1
2651,583,16054.0,10570.0,48.0,35,0,2,0.3046921405606294,0.2038701512603085,5,0
2652,596,57366.0,16322.0,48.0,27,0,0,0.301552982772625,0.1785883237309692,10,1
2653,538,34891.0,30828.0,24.0,24,0,0,0.4807101760348859,0.2403400072921883,2,0
2654,381,36568.0,17278.0,3.6,50,1,4,0.859411182500919,0.2673335103286224,4,0
2655,608,52773.0,11633.0,24.0,42,0,1,0.4881249489242086,0.1777735097308044,7,0
2656,503,56876.8,19331.0,19.8,31,2,4,0.6893352258702639,0.1305282326405319,13,0
2657,788,30166.4,16738.0,11.7,44,2,0,0.3346344640199402,0.0412433259187206,9,0
2658,466,43209.600000000006,21026.0,15.3,46,1,3,0.7527449550391805,0.0516174188840961,11,0
2659,586,49254.0,6790.0,72.0,35,0,1,0.3445738824367383,0.2300438550823938,8,0
2660,606,29945.0,17548.0,12.0,54,0,0,0.2124135887307753,0.1861569617590068,3,0
2661,625,64554.0,45822.0,48.0,36,0,1,0.4321865161622275,0.2110399148370358,3,0
2662,557,29269.0,18010.0,60.0,49,0,0,0.4020385457737129,0.251552280189247,1,0
2663,600,41439.0,20370.0,48.0,37,0,0,0.0332870435389181,0.2316978413996485,3,0
2664,783,49454.4,21577.0,23.4,32,2,3,0.2264452734124983,0.1134885187670735,0,0
2665,824,49217.0,13823.36,6.0,52,1,0,0.7404456818395284,0.1774048362183574,4,1
2666,635,96045.0,26753.0,60.0,57,0,3,0.562710873502903,0.2116517699176065,4,1
2667,658,37368.8,9438.0,13.5,47,0,0,0.2747057892216336,0.0795683689601553,17,0
2668,553,67376.0,12264.320000000002,12.0,48,0,0,0.4061309400498932,0.2759318261065236,23,1
2669,475,40309.0,30063.0,48.0,27,0,3,0.3664011870685574,0.2551232633443639,1,0
2670,580,87035.0,11408.0,48.0,51,0,0,0.2549068455732944,0.2438479770549527,5,1
2671,455,53211.2,24212.0,4.5,40,0,0,0.4428761305600113,0.0572252531598498,9,0
2672,336,58996.0,23497.0,13.5,41,1,1,0.5022481720590457,0.2858428862571038,18,0
2673,313,61658.4,22047.0,1.8,34,1,2,0.7338122756354883,0.2314794171091537,14,0
2674,303,35746.4,18461.0,8.1,24,1,0,0.5837261061470601,0.1212399750072066,2,0
2675,637,78921.0,58233.0,48.0,67,0,4,0.1039011090147803,0.2533515418313756,5,0
2676,304,47907.2,16976.0,4.5,56,2,0,0.8798785969631588,0.27779114668722,27,0
2677,348,37269.6,18586.0,0.9,56,2,3,0.6205358570829003,0.2635217164639025,17,0
2678,769,42943.0,19783.040000000005,6.0,42,0,0,0.2292603589741614,0.235297245319576,2,1
2679,627,70618.0,37900.0,36.0,60,0,4,0.047184972042765,0.2334251456405416,4,0
2680,796,49876.0,11504.64,4.0,29,2,3,0.6391596302921781,0.0930521240851631,11,1
2681,718,60867.0,14516.480000000003,8.0,52,1,0,0.2727348489362503,0.0734794333530444,17,1
2682,626,57024.0,17841.0,96.0,32,0,3,0.1771447233387772,0.2243362264888412,5,0
2683,737,58496.8,16372.0,6.3,43,0,3,0.7134789669694888,0.0756212508195142,12,0
2684,596,46558.0,24709.0,84.0,18,0,3,0.262387863399286,0.2627853961199607,2,0
2685,530,49102.0,33474.0,36.0,28,0,3,0.6729334897670283,0.2131362788480656,4,0
2686,495,48686.4,14404.0,5.4,50,2,0,0.2449459175750854,0.1552075158270455,24,0
2687,515,64890.0,11687.04,15.0,32,0,4,0.0600736141669134,0.2375967730243238,11,1
2688,400,67208.0,10532.0,8.1,30,1,0,0.532265840628283,0.2063840996450222,12,0
2689,603,116841.0,55353.0,60.0,34,0,1,0.3132332595016429,0.291539424809367,3,0
2690,515,84520.0,39370.0,36.0,24,0,2,0.0480183700261797,0.289303663496583,1,0
2691,344,52524.0,29937.0,7.2,38,0,4,0.4131850349017277,0.2521189090849831,15,0
2692,618,42812.8,11977.0,13.5,49,2,3,0.1291300387968664,0.1066568679439135,17,0
2693,570,63121.600000000006,15124.0,14.4,34,1,3,0.5790336598621517,0.0961696509924917,3,0
2694,621,65579.0,28194.0,84.0,33,0,0,0.2853666114364989,0.2581744319826415,4,0
2695,790,40297.600000000006,20268.0,8.1,51,2,2,0.1129710210870765,0.0947108171266714,13,0
2696,641,32393.0,23847.0,60.0,61,0,0,0.4053647659812724,0.2314712369011562,7,0
2697,607,35489.0,13162.0,36.0,27,0,3,0.2300830879735274,0.1783196400747484,8,0
2698,739,38770.4,13142.0,1.8,54,0,4,0.7174434264235494,0.2334449912368104,12,0
2699,441,34973.6,14627.0,5.4,58,2,3,0.6176023384120626,0.1756967444588555,16,0
2700,496,66834.40000000001,14662.0,2.7,46,2,0,0.0315522573922818,0.203811675989456,24,0
2701,632,77912.0,9649.0,36.0,50,0,4,0.2866827150613037,0.1489499823799701,5,1
2702,701,78464.0,9672.96,4.0,42,2,1,0.6068066066864463,0.2203986082952587,21,1
2703,630,15000.0,16857.0,48.0,49,0,1,0.2940585167149915,0.2145794287478021,8,0
2704,470,25720.800000000003,18070.0,16.2,43,1,4,0.8736697180433454,0.131853899261395,17,0
2705,517,151519.0,14859.0,48.0,32,1,0,0.778470473162028,0.2310995459276606,4,1
2706,547,43617.0,13375.0,72.0,41,2,4,0.146652561627658,0.2676630067853652,2,0
2707,702,49868.0,7303.68,16.0,51,0,1,0.542903638678292,0.1664946913155459,1,1
2708,654,59292.0,12414.72,5.0,41,1,0,0.0156117326044411,0.1046596587804338,21,1
2709,632,28481.0,12820.0,36.0,42,2,4,0.414573853629521,0.1481006309757712,9,0
2710,609,69223.0,37100.0,24.0,42,0,1,0.493423196514129,0.2031375663600454,6,0
2711,628,33559.0,53041.0,36.0,47,0,1,0.477605931891977,0.1807372436440268,7,0
2712,356,58174.4,21991.0,6.3,40,0,1,0.7089713760589298,0.2676799465464058,19,0
2713,595,38529.6,29442.0,16.2,39,1,2,0.6891902131479398,0.1046993272039996,3,0
2714,580,25391.0,18955.0,84.0,22,0,3,0.1452641939990468,0.2863105104056071,6,0
2715,390,56126.4,13882.0,1.8,54,1,3,0.8977636036224849,0.0267398144942193,23,0
2716,532,58240.0,22602.0,60.0,32,0,3,0.1549109393819547,0.2394664096165059,8,0
2717,840,45632.0,14264.96,11.0,35,1,0,0.6515369303699722,0.2627449418223669,17,1
2718,457,38681.6,25341.0,0.9,46,1,3,0.4006442076878165,0.1308577802553713,9,0
2719,587,29499.0,38888.0,60.0,18,0,3,0.5494896228808431,0.2319776192414176,3,0
2720,573,36081.0,20235.0,72.0,39,0,0,0.292795858080946,0.2855058680921527,2,0
2721,609,34601.0,17295.0,48.0,44,0,3,0.207688220883053,0.2390348419003416,5,0
2722,599,18523.0,84886.0,72.0,41,0,3,0.1701892747526134,0.2758921593043294,7,0
2723,552,18391.0,9769.0,96.0,33,0,3,0.3182220476329784,0.2650353664673743,5,0
2724,565,60921.0,17577.0,36.0,49,0,1,0.3465560339064285,0.1945797187970305,6,1
2725,786,45390.4,18063.0,5.4,41,1,1,0.3493876170669986,0.1195537210788913,2,0
2726,607,111111.0,15881.0,60.0,42,2,1,0.1179591535518745,0.197024699165245,2,1
2727,640,72961.0,41126.0,48.0,58,1,3,0.1398416360592726,0.2266258180816641,10,0
2728,542,23422.0,24362.0,60.0,48,0,0,0.1969928234032115,0.2512706222526745,9,0
2729,713,46063.2,26168.0,3.6,53,1,4,0.4389211013675628,0.2526028294070738,14,0
2730,525,48824.0,10832.0,24.0,36,0,3,0.4923528938532385,0.2667560698931679,1,0
2731,496,39867.2,22032.0,5.4,45,2,2,0.8062722663277972,0.2645857628788107,23,0
2732,606,128543.0,10333.0,36.0,37,0,3,0.1721443421968631,0.2014025774537397,5,1
2733,409,38289.6,28705.0,3.6,44,2,0,0.9297631079193104,0.1568759346828831,1,0
2734,503,63300.0,16476.0,24.0,22,0,0,0.2357985888572082,0.231670288042,5,0
2735,662,48612.0,8199.04,4.0,43,2,1,0.1051914573705634,0.0786840262438115,5,1
2736,580,131179.0,21099.0,72.0,34,0,3,0.3718677870410118,0.2292724374719374,2,1
2737,523,41621.0,10977.0,36.0,33,0,3,0.3356610021076125,0.2267088720183313,2,0
2738,517,63709.0,22221.0,48.0,42,2,1,0.4732130443935223,0.2654236406441723,3,0
2739,511,43666.4,21403.0,9.9,45,0,3,0.8852478990594198,0.1669899679574703,0,0
2740,601,51939.0,8956.0,60.0,45,0,3,0.093253983360747,0.200277428965751,11,0
2741,703,53120.0,9573.76,3.0,30,0,2,0.0574822143221608,0.1565251799050454,8,1
2742,584,62485.0,62237.0,12.0,32,0,1,0.153451349601506,0.2353971053165016,4,0
2743,762,68632.0,13905.920000000002,6.0,32,1,4,0.4822956237422231,0.2080796999387084,5,1
2744,560,36419.0,51913.0,72.0,30,0,0,0.1519016254815134,0.3128172778673244,5,0
2745,533,67695.0,14611.84,8.0,38,0,4,0.5184251083666774,0.1952988330472709,9,1
2746,678,39636.0,18136.960000000003,6.0,61,0,4,0.2891403931558794,0.2226762974529818,35,1
2747,575,20113.0,27214.0,36.0,31,0,4,0.4527286073123595,0.2267576093601733,1,0
2748,639,35369.6,16368.0,12.6,45,0,1,0.33164404618255,0.2887255395748727,8,0
2749,304,56580.0,14182.0,6.3,44,0,1,0.1393500966800006,0.0229207409493718,7,0
2750,645,21293.0,14455.0,48.0,65,0,0,0.2061368489664302,0.1855308501552816,3,0
2751,615,48443.0,45130.0,96.0,32,0,0,0.2933940711346096,0.3015496591884103,2,0
2752,601,126879.0,42538.0,60.0,54,0,0,0.0440959780239335,0.251508020968393,8,1
2753,410,45080.0,15453.0,72.0,27,0,3,0.32828733794802,0.3310184891723979,4,0
2754,361,47915.2,24766.0,7.2,46,0,4,0.1934153201646896,0.1978121596517344,1,0
2755,557,51625.0,34712.0,48.0,36,0,1,0.3604396177146988,0.2295322569975028,6,0
2756,837,52196.8,26127.0,1.8,55,1,2,0.4781413191385023,0.2253742719911567,29,0
2757,631,27371.0,15529.0,60.0,41,0,3,0.1601175147680816,0.1956197732164881,6,0
2758,565,29959.0,24245.0,60.0,19,0,0,0.0970966601875504,0.2457829787193284,4,0
2759,409,25112.0,12886.0,72.0,41,0,3,0.1632817869632223,0.3616019486293462,6,0
2760,555,112300.0,21432.0,36.0,38,1,1,0.2913276821222789,0.2086725595256651,8,1
2761,550,29665.0,25129.0,48.0,62,2,3,0.5921099139934931,0.2760007426682956,3,0
2762,564,116188.0,25360.0,12.0,37,0,4,0.2609379190154935,0.166688,4,1
2763,653,35012.0,11013.0,48.0,41,0,2,0.2565109133789228,0.1784747347502165,3,1
2764,625,70373.0,11726.080000000002,6.0,31,1,3,0.0017309890554831,0.0513418234312515,11,1
2765,668,32894.0,19015.0,48.0,60,2,4,0.4825160826395915,0.1601001741929859,3,1
2766,465,31739.2,20813.0,24.3,33,0,3,0.1609863075439882,0.1813201375163401,2,0
2767,602,99589.0,46532.0,36.0,39,0,3,0.0489037505499024,0.2344018070716729,3,0
2768,347,25020.800000000003,19259.0,11.7,52,2,4,0.4330040052755928,0.1363437556817814,32,0
2769,603,53525.0,22998.0,60.0,40,0,2,0.627923065719682,0.2144211959493339,8,0
2770,595,52899.0,14611.0,36.0,33,0,0,0.4526618413463454,0.2110283725297705,4,1
2771,568,23038.0,17000.0,60.0,45,0,3,0.3781952135311864,0.2432230185374644,3,0
2772,572,123111.0,15835.0,48.0,26,0,3,0.3449939902599829,0.1956356638601355,6,1
2773,657,46202.4,22729.0,2.7,49,1,2,0.8416769573809791,0.0601581731006727,23,0
2774,519,97090.0,18375.0,72.0,37,0,3,0.2314424182246761,0.2966415182019073,6,1
2775,581,34908.0,11456.0,108.0,42,0,1,0.222807911298985,0.2712277650972762,4,0
2776,605,48914.0,21126.0,72.0,48,0,0,0.1453688427101755,0.1945861305285817,4,1
2777,505,35355.0,21412.0,24.0,33,2,1,0.4702971810463708,0.2465014572265325,5,0
2778,475,50868.0,14310.0,22.5,40,2,4,0.6774867736824303,0.1127736876204466,2,0
2779,838,44864.8,19394.0,3.6,58,0,4,0.0223392292912026,0.1053297809405313,31,0
2780,583,67528.0,43317.0,60.0,49,2,1,0.3709270835157884,0.2364384546338638,4,0
