CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,MaritalStatus,NumberOfDependents,EducationLevel,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,InterestRate,PaymentHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,LengthOfCreditHistory,UtilityBillsPaymentHistory,JobTenure,CorrectPrediction,LoanApproved
534,25278.0,42292.0,60.0,31,2,2,2,0,3,582,0.4682299614728931,2,0,0.4177573186544663,0,0,0,0.2839120634098176,10,2159,1985,36595,18031,18564,24,0.930728226673714,4,1,0
523,67851.0,14398.72,8.0,51,2,1,3,1,0,242,0.4289121595671972,5,9,0.5108618862646712,0,0,0,0.2622198755944798,17,2744,820,88808,47848,49714,23,0.9508547393269764,16,1,1
410,38329.6,14498.0,5.4,48,1,2,2,4,1,521,0.6577331804199325,1,8,0.4924229871170646,0,4,0,0.2501163234680103,21,3317,2365,120743,65571,43898,25,0.8455724334231067,17,1,0
523,42945.600000000006,17207.0,0.9,60,0,0,3,3,2,290,0.0845361019872183,7,6,0.4341935193873317,1,3,0,0.1764803654714618,0,2985,1299,63159,39730,45712,7,0.089403080347029,33,1,0
534,43807.2,20724.0,9.9,42,2,3,1,2,0,222,0.046050400824928,9,7,0.186851377592956,0,0,0,0.0476706222452027,9,2642,1174,96179,41703,77009,9,0.9058529410931364,22,1,0
462,48439.2,28656.0,13.5,32,2,0,2,0,0,477,0.1199483153635603,9,0,0.164086281923924,0,1,0,0.0415233409448205,18,6902,2525,33787,57276,79960,5,0.5597881192998824,5,1,0
718,34211.200000000004,12887.0,9.0,54,2,1,3,0,3,479,0.4227512971392727,11,5,0.2303376697794863,0,4,0,0.2324896688253337,6,3525,1059,147421,53807,46437,7,0.0984971838422523,20,1,0
463,41180.0,12175.0,24.3,35,0,3,0,2,1,287,0.169055628470349,10,4,0.7331952926857812,1,3,0,0.2391505554826901,0,3161,2753,158217,54945,82654,6,0.118079910119763,2,1,0
578,63609.0,67496.0,12.0,19,0,1,2,4,1,518,0.4887463573828577,3,0,0.4583132766212189,0,1,0,0.2519168463549683,25,7532,4501,190082,22567,167515,28,0.688475623547714,5,0,0
644,102590.0,32402.0,36.0,43,0,1,1,4,0,647,0.2784252099179698,2,2,0.2038751220357687,0,4,0,0.1961313243792994,14,2316,307,85356,7057,78299,16,0.9353335223963024,3,1,1
647,49224.0,26683.0,48.0,66,1,1,0,1,0,267,0.3014528168085016,3,3,0.3826423453077854,0,3,0,0.2221772028158065,23,5324,982,13823,10399,3424,5,0.8359867363722306,7,1,0
437,55593.600000000006,27145.0,13.5,41,0,3,1,0,0,792,0.3264963212652326,6,0,0.3655056976868325,0,1,0,0.091732956537281,12,5763,349,15053,59529,51192,5,0.6947682267426444,0,1,0
794,56787.0,10761.6,5.0,52,2,2,0,4,0,942,0.1273320541058299,6,8,0.1431060337079226,0,1,0,0.1372954283365168,17,8715,1412,41376,38975,70142,27,0.2444508732006035,32,0,1
613,65138.4,10960.0,14.4,45,1,1,2,2,1,834,0.8611223714646148,11,1,0.8894072512581571,0,3,0,0.210583850861818,11,6110,2713,178611,59676,91253,18,0.9142340986672136,14,0,0
337,45550.4,18781.0,1.8,39,2,1,0,0,1,441,0.7411327402948861,4,4,0.4279763717178866,0,4,0,0.2024820482632351,1,8627,1156,103967,64125,-7236,16,0.0581291653339,1,1,0
567,42541.600000000006,9601.0,8.1,48,0,2,1,3,0,537,0.9515555948955472,3,1,0.7751495228431033,0,0,0,0.0592252766366482,26,9344,569,104175,4996,69113,22,0.5763840329139187,4,1,0
582,83652.0,41187.0,36.0,48,0,2,0,4,2,666,0.3928500430232139,2,1,0.6523066469790105,0,1,0,0.2343196141657441,20,14523,973,131355,57268,74087,20,0.8462746562071805,4,0,0
682,32061.6,22243.0,5.4,52,0,1,4,0,2,254,0.6082191125050487,11,0,0.8332339393244735,0,4,0,0.0799569130898013,19,2231,1935,207947,27286,-9343,2,0.4312201071652708,8,1,0
445,47333.600000000006,22676.0,9.9,48,2,0,3,2,0,761,0.4998392091506995,8,2,0.4189964904885427,0,3,0,0.0175311347799041,16,4775,3770,48163,62189,64340,3,0.1874257771628815,19,1,0
594,15616.0,24528.0,36.0,30,0,1,1,3,3,503,0.2182719885316284,0,2,0.1931290380727375,0,3,0,0.2263430283652904,27,3003,1098,63719,47431,16288,23,0.7207921200085914,2,1,0
543,60756.0,16477.0,60.0,51,0,2,0,3,2,252,0.0852635379840591,5,1,0.3274277316452294,0,4,0,0.23407438482071,20,808,1522,29522,55412,5118,21,0.7413402816346167,6,1,0
474,27387.0,21797.0,36.0,36,0,2,1,0,1,356,0.2966904837520631,3,1,0.1053975282127637,0,0,0,0.2738944893337366,23,14266,9024,23459,11971,11488,10,0.6235067356820099,3,1,0
602,71701.0,40182.0,96.0,44,0,0,2,0,0,158,0.5596793882753596,7,0,0.1921844136098754,0,4,0,0.2616767146012688,26,5108,322,24575,15297,9278,3,0.6440762696987009,4,0,0
300,71689.6,24820.0,3.6,51,0,1,0,4,1,691,0.4421006904167369,1,2,0.1211820118532509,0,4,0,0.0205294368931741,20,6225,1772,155828,90355,38646,22,0.6179102724559373,0,0,0
796,64964.8,20518.0,5.4,39,0,3,4,3,1,331,0.3742611633813997,5,5,0.3504400556843083,0,1,0,0.2077749898757536,1,663,1978,220689,30992,42717,15,0.6322177737794229,19,0,0
698,48023.2,28967.0,0.9,53,1,3,0,3,0,660,0.4266719417818179,2,3,0.76514775224904,0,4,0,0.0536168523237345,21,5990,2638,42923,46908,23439,1,0.0229175485609227,31,1,0
695,69696.0,13618.56,7.0,32,1,1,3,1,0,279,0.8653880856732363,6,5,0.6522282662109831,0,0,0,0.2460301110579949,3,4449,-47,61556,30682,27317,14,0.3148404514218457,11,1,1
329,56371.2,17672.0,9.9,45,2,1,4,1,1,521,0.4959227321639736,11,3,0.8445696692562852,0,4,0,0.2883957661925108,6,2435,4060,116216,85706,113795,5,0.2741611081863733,25,1,0
611,71314.0,15181.0,24.0,18,2,0,1,1,2,430,0.1543837981726501,4,0,0.1062474918764548,0,0,1,0.205127393313317,28,2325,565,98689,11715,86974,17,0.9110887789762232,5,0,0
611,51990.0,20730.0,12.0,38,2,1,1,0,0,471,0.2263786392713281,1,1,0.0462826844648514,0,0,0,0.2083634907647554,20,2214,397,32785,20739,12046,29,0.8940969373735813,4,1,0
583,26887.0,23388.0,24.0,18,0,2,0,3,2,1368,0.2947272537809251,6,1,0.1128661350768087,0,1,0,0.1847422358855041,21,6681,2585,52317,37285,15032,27,0.8255076052235337,4,1,0
397,42401.600000000006,14215.0,9.0,27,1,3,1,3,0,122,0.0160631871150711,8,4,0.6574216411153475,0,1,0,0.137049191094372,5,1210,1494,97457,32472,49061,1,0.4591102151657469,9,1,0
327,32141.6,20279.0,8.1,34,1,0,4,4,1,840,0.5116382294622465,2,9,0.4485888554926958,0,1,0,0.1562703978391,20,50,2575,160216,44378,63706,15,0.4623897612316593,4,1,0
629,72039.0,42592.0,60.0,52,0,0,1,3,1,909,0.0468923405751508,3,2,0.1222182673350652,0,2,0,0.2228438017538132,32,2613,935,31139,114935,5926,22,0.636257805263391,8,0,0
813,37095.2,24383.0,0.9,62,1,3,3,1,1,331,0.3725456627382558,14,7,0.3173423993760402,0,4,0,0.0551816331336965,5,5066,2377,42503,43156,43238,19,0.9521932717730648,4,1,0
419,26045.6,19009.0,10.8,46,2,0,1,2,2,559,0.8013259001021812,3,4,0.7024035420248635,0,0,0,0.1779174998308075,1,3324,4045,140896,34872,75606,16,0.797268207923371,17,1,0
522,72157.6,20201.0,9.9,31,2,0,1,3,1,359,0.5810487193614683,5,7,0.9440427882693804,0,1,0,0.0456045643889362,8,164,1800,39533,48022,111110,5,0.2624764911766162,13,0,0
843,49078.0,12587.520000000002,15.0,27,1,2,3,3,0,620,0.6136489530453527,11,5,0.4213719478023349,0,1,0,0.0248756366705786,15,8599,2053,42900,16248,78417,5,0.7569663228813279,8,0,1
527,41059.0,9437.0,48.0,38,0,1,1,1,0,308,0.3292463365208654,0,1,0.1514866071771848,0,1,0,0.2313512347511211,24,895,3181,21111,40929,7289,9,0.794825969615121,4,1,0
729,57701.600000000006,17183.0,10.8,49,1,1,2,2,2,375,0.8550825596229725,5,3,0.0475211248245915,0,1,0,0.1779850933147512,0,7642,3163,164254,47304,67477,19,0.1355706483125398,11,1,0
484,47594.4,18418.0,13.5,35,0,3,1,2,0,825,0.4127643377899693,1,0,0.7931596309321483,0,2,0,0.1916166056132834,11,7741,1774,90548,25173,41538,1,0.1123652341115275,15,1,0
468,57996.8,16262.0,6.3,58,1,3,2,3,1,238,0.7167347673694131,3,6,0.9594717586361958,0,4,0,0.2629748081489598,9,5793,3769,87774,42465,66187,12,0.7997215370000432,8,1,0
497,24981.0,24242.0,60.0,19,0,1,1,3,1,543,0.4796358490500305,6,2,0.1955706842717476,0,3,0,0.2442274521193237,26,9098,128,33886,26605,7281,9,0.7903147563703738,3,1,0
622,18638.0,24004.0,96.0,49,0,2,2,1,3,400,0.4004622551895369,4,3,0.0676028525173992,0,0,1,0.2563394730849593,24,5821,1261,347164,31782,315382,8,0.9509983049607668,4,1,0
537,82376.0,19154.56,5.0,54,0,1,1,0,2,504,0.776664680563166,0,3,0.202185292277244,0,3,0,0.2230890764602696,10,4435,1358,85634,16184,54959,5,0.1256907059242278,32,1,1
547,54079.0,31150.0,36.0,44,0,0,2,1,3,178,0.4289767242934274,2,0,0.6111580805381295,0,4,0,0.2562755051031238,28,4712,283,97313,64114,33199,10,0.7351838853068701,3,1,0
550,58097.0,12637.0,36.0,49,0,2,0,3,2,360,0.3627364265386676,4,2,0.1069354138668695,0,2,0,0.2058392141408228,32,12582,734,85920,18280,67640,13,0.9828093287864234,0,0,1
490,43077.0,18898.0,72.0,39,0,1,0,0,0,266,0.3447406060673786,4,1,0.0471896196331752,0,0,0,0.3068628745402069,22,2658,281,49471,37606,11865,1,0.9464000284358348,1,1,0
626,27208.800000000003,16348.0,0.9,60,0,3,0,2,1,312,0.8534683073309637,7,0,0.4287429971145364,0,3,0,0.0873298833214356,2,4436,1654,143095,76058,36146,27,0.3338034650625101,22,1,0
315,43952.0,18907.0,11.7,50,0,2,3,1,2,629,0.1540384235860109,14,5,0.0327183788415339,0,4,0,0.2086024697054586,15,4123,4109,150161,71137,74892,1,0.407359565165816,1,1,0
660,66648.0,28223.0,84.0,65,0,2,0,4,0,461,0.4322170628963854,3,0,0.0531512851403784,0,3,0,0.2378795891411877,23,3963,590,43012,43311,1349,1,0.8227607024840862,2,0,0
602,55948.0,11194.0,6.3,43,1,2,0,1,3,492,0.4364552616283456,2,2,0.9263696745173804,0,4,0,0.062125256162108,17,6367,2387,112993,56263,111763,14,0.5332673009644386,10,1,0
580,39192.0,27868.0,36.0,27,0,0,3,0,3,337,0.0779482036484472,1,0,0.1620570138901796,0,2,0,0.1961718205453962,27,1567,259,40091,19448,20643,29,0.7873264739916042,3,1,0
505,43491.0,16583.0,48.0,24,1,0,0,4,3,352,0.1741391168238167,4,2,0.2769357276974219,0,0,0,0.23356833068485,34,4416,1471,36381,5794,30587,13,0.8750139512952904,2,1,0
312,46631.2,9331.0,2.7,48,0,3,4,3,1,414,0.0420660934721546,9,8,0.7771395893514405,0,4,0,0.1565896786191926,2,4193,3453,50686,65202,111746,5,0.6622940669953952,9,1,0
573,22821.0,42754.0,48.0,32,0,1,0,1,2,476,0.1508929591013316,5,2,0.0268126137343875,0,1,0,0.2445855353432033,17,9345,1510,32282,26843,5439,27,0.578051622115732,3,1,0
492,37692.0,12488.0,15.3,48,2,2,3,0,0,432,0.9779897932872936,6,3,0.7437434075299105,0,0,1,0.294815321631672,12,3636,-55,147014,33306,30543,16,0.946253963956242,15,1,0
576,64750.4,19844.0,9.9,38,0,2,2,0,0,799,0.5183623230338585,3,9,0.5341168289526237,0,3,0,0.2202159272730919,2,2262,1569,95345,63570,71298,12,0.9664805410018422,9,0,0
608,72767.0,32688.0,36.0,51,0,2,1,3,3,872,0.251384445571342,1,0,0.0648527226076348,0,2,0,0.2041274666991306,18,1970,1419,27036,10473,16563,6,0.8471919155958051,5,0,0
662,35416.8,13535.0,9.0,54,2,0,3,3,0,546,0.2514537718818453,6,0,0.2201012188611443,0,4,1,0.2575685624152402,13,-388,3431,101654,10514,79986,6,0.0139924312674555,33,1,0
593,124668.0,40437.0,48.0,54,0,1,2,4,1,416,0.1161313068245036,5,1,0.4888135069973401,0,1,1,0.2497362910018978,26,2168,7370,63912,14607,49305,14,0.930445499583255,6,0,0
506,75073.0,16774.0,36.0,35,0,0,2,3,0,310,0.197046222018183,5,3,0.1019840119946974,0,0,0,0.2728603948073283,18,11710,327,58718,54262,4456,11,0.6294831128751612,4,0,0
583,77261.0,20606.0,60.0,50,0,2,3,4,0,208,0.2167606773863956,5,1,0.2403263774871879,0,4,0,0.2095751927269458,34,221,428,6460,48872,7165,29,0.8875871281597018,2,1,1
431,43116.8,27462.0,14.4,47,2,2,0,4,1,669,0.9038083927614884,8,6,0.3229382365486751,0,4,0,0.010934074302798,26,9045,3527,152913,55629,86201,13,0.8138244771445633,12,1,0
768,55843.2,19049.0,15.3,46,2,3,1,2,3,575,0.5314636455135764,6,5,0.1746682101350254,0,4,0,0.0752367683028427,7,-1825,3422,55974,42660,30391,4,0.5516805239869851,3,1,0
505,49988.0,21019.0,5.4,48,2,2,0,1,0,602,0.2349313925766194,5,9,0.9373642125107764,0,1,0,0.0714924212368001,16,10374,2824,148960,39058,58105,4,0.9071997671845488,26,1,0
746,65436.0,10876.8,4.0,53,1,0,4,3,2,459,0.9210730658988912,2,4,0.7257545145215291,0,1,0,0.0888625899220976,29,6721,2767,159104,61030,61019,2,0.5379886135451849,23,1,1
441,56554.4,26593.0,9.0,47,1,0,2,0,1,719,0.512863060367575,10,3,0.3928108495668179,0,0,0,0.1817577833490697,15,4345,11,73286,48342,75618,19,0.6134783725369113,5,1,0
628,52311.0,18640.0,48.0,40,2,1,1,1,0,647,0.1725467002921163,4,0,0.1070713912716472,0,0,0,0.2111357694000109,30,147,3288,30097,47053,6089,15,0.9207438035515424,4,1,0
453,45617.0,28714.0,48.0,21,0,2,2,3,0,1607,0.0341516859413885,1,0,0.2926912675278011,0,1,0,0.2927222334633424,25,644,1530,86171,49254,36917,3,0.908990762164556,7,1,0
442,49627.2,15011.0,2.7,39,0,1,1,2,1,509,0.8318261367172678,8,9,0.8268482660045385,0,0,0,0.0736229116069988,5,5684,1188,73341,49677,65814,18,0.056008730676998,3,1,0
476,26953.6,21855.0,7.2,46,2,2,2,2,1,569,0.5055736184148147,14,6,0.8815029058310008,1,4,0,0.111190367320873,1,8457,682,81996,35805,74331,3,0.8354202576283478,27,1,0
795,24060.0,16865.0,23.4,39,1,0,0,1,3,764,0.5076851527604469,13,9,0.1300612682562496,0,4,0,0.0515247174178157,18,7765,1751,122815,68907,-3327,18,0.4874464598205481,1,1,0
354,38411.2,22320.0,9.9,52,2,3,4,1,0,582,0.1418495891986572,5,7,0.7321711893238927,0,0,0,0.1930926234785823,16,2709,2988,61957,71882,45190,25,0.3341768673782083,32,1,0
583,29388.0,10365.0,48.0,27,0,0,0,1,0,311,0.0965708874718014,3,0,0.0119453261002015,0,1,0,0.1810748027295133,22,17341,2586,19927,48365,9653,14,0.9338281521518146,7,1,0
385,46959.2,16127.0,9.0,41,2,3,2,1,2,270,0.8327303341784879,9,0,0.4564889309486069,0,3,0,0.0194653888744157,13,5800,3035,205316,91079,75769,6,0.3491084418045014,10,1,0
590,19250.0,5771.0,36.0,18,0,1,0,4,1,363,0.4208316108478819,0,1,0.0901133634363753,0,3,0,0.2155219791823014,29,4367,314,7287,48346,4387,17,0.6444136444572018,2,1,0
627,92656.0,37739.0,12.0,53,2,1,0,1,0,1156,0.1086553675447391,4,3,0.1905062804854208,0,1,1,0.1815637201230102,15,7993,1389,52505,120660,5651,18,0.7332461428900103,4,0,0
602,31002.0,14106.0,48.0,42,0,2,2,3,2,349,0.1777659162777779,2,2,0.201238422816808,0,0,0,0.2271035836481188,23,946,1778,229371,13220,216151,1,0.8147242805264829,5,1,0
625,32355.0,19689.0,60.0,22,0,1,3,1,0,1133,0.2781218271018273,3,3,0.3420074002563178,0,1,0,0.185695117068412,20,2457,183,44073,5869,38204,7,0.74539622878301,5,1,0
463,44682.4,23521.0,16.2,42,0,0,0,4,1,279,0.1623349852804527,6,1,0.5889368937597599,0,4,0,0.2115215711126167,18,2485,2137,31811,48151,11564,7,0.9342807440396792,1,1,0
622,38812.0,25749.0,36.0,44,0,1,2,4,3,442,0.1051662517325538,2,1,0.1455591161540551,0,1,0,0.1762993291588717,29,6545,5559,83412,38256,45156,27,0.8751239339915042,5,0,1
595,17143.0,29167.0,48.0,50,0,1,5,2,0,669,0.2604517247654904,3,1,0.3482358825934886,0,1,0,0.2007053741714656,21,49504,3297,170589,15147,155442,5,0.792989418481303,7,1,0
807,53457.600000000006,22474.0,9.0,34,2,2,4,3,1,711,0.3099558097997072,13,8,0.0938760855507147,0,4,0,0.0692570853679269,10,-1935,4118,79945,66327,41816,13,0.529729606223916,3,1,0
469,95394.0,49349.0,12.0,32,0,1,1,2,0,747,0.1750610168862367,5,1,0.1262901737202641,0,1,0,0.2835060512085556,23,6593,2083,76512,31686,44826,29,0.7993059971658266,3,0,0
667,37429.0,12257.28,26.0,38,0,1,2,1,1,323,0.9658529770571416,12,6,0.7866765345907503,0,3,0,0.1513612446639453,0,1706,2332,114358,14776,44998,9,0.3749379324041813,5,0,1
500,44436.0,14464.0,24.0,37,0,2,1,3,3,282,0.0911318083659537,1,2,0.1779263942450092,0,0,0,0.2558468624655395,31,4520,1171,32529,78554,4870,12,0.9499101975041686,5,1,0
566,38717.0,34658.0,36.0,42,0,3,2,3,0,384,0.2897890021667352,5,0,0.0975753273471585,0,0,0,0.2363006554268142,30,672,1744,22674,26782,9943,12,0.7297408019837397,2,1,0
534,67306.0,22837.0,72.0,22,0,1,2,3,0,317,0.2921035118620683,3,0,0.286503059332633,0,3,0,0.2890113474642219,18,7399,1134,30304,12050,18254,11,0.8820321334653192,5,0,0
601,56928.8,18609.0,0.9,25,0,0,2,0,3,590,0.5251297989755133,4,5,0.7123206030154859,0,3,0,0.1274893413028083,28,-274,3076,67379,37437,37226,4,0.3245761640885727,1,1,0
601,38334.0,33209.0,72.0,43,1,1,1,0,3,1188,0.2693811184348295,2,3,0.0843271998468473,0,4,0,0.2497553784234706,28,482,921,28441,39820,5560,11,0.8944429914439872,2,1,0
651,64293.0,15594.24,23.0,40,0,2,2,1,0,580,0.4228319999769672,3,2,0.2610174948578566,0,3,0,0.2921560004890443,8,4301,1705,100044,-1155,73628,15,0.4793127527978436,18,1,1
845,78985.0,16497.920000000002,3.0,32,1,2,0,4,1,648,0.0085838561755517,14,1,0.7333614609318612,0,2,0,0.1594053025319962,23,2158,2020,95508,30768,77054,11,0.687017468174247,11,1,1
601,130018.0,14201.0,108.0,23,0,0,2,1,2,207,0.523626210919526,1,1,0.225422777069822,0,1,0,0.2480154626406773,30,4833,473,19228,15992,3236,14,0.8684402726751264,2,1,1
562,31126.0,15031.0,36.0,29,0,1,0,3,3,523,0.7575497704048675,3,1,0.5450992506760401,0,0,0,0.2064713272277907,29,5695,2510,55302,96302,8337,20,0.8669981402855031,11,1,0
525,15000.0,55458.0,108.0,22,0,1,2,3,3,572,0.1574496035293207,5,6,0.1093879482162074,0,1,1,0.388795761289126,27,2585,1752,96109,25271,70838,29,0.8044008917047278,2,1,0
607,51893.0,7317.0,60.0,51,0,1,0,3,1,752,0.117172052053553,1,0,0.2443747387071896,0,0,0,0.2046444367640727,21,2252,1421,135866,23748,112118,24,0.7007640095234068,8,0,1
592,57641.0,19554.0,12.0,29,0,0,1,3,0,624,0.255279168971424,2,1,0.1225802331258848,0,1,0,0.2027772745101211,23,1686,1803,51815,115583,2942,8,0.9624907754804656,4,1,0
518,41547.0,19367.0,60.0,18,0,1,0,1,3,863,0.6090759273170082,1,0,0.27008924000967,0,0,1,0.2997383187369382,26,4876,1193,139261,27259,112002,14,0.8761219583957124,3,1,0
622,47085.0,66975.0,60.0,43,0,1,3,0,3,214,0.2794084364013116,1,1,0.0380039440406468,1,0,0,0.2917843540217114,27,10522,2160,12682,12940,8755,27,0.4905080791262494,3,1,0
842,63896.0,14552.320000000002,3.0,60,0,0,3,3,2,249,0.7010953624739191,3,9,0.333189643647803,0,3,0,0.1709981221074628,11,2385,1268,87407,10087,53948,11,0.4358674011925352,33,1,1
745,70136.0,10866.56,6.0,52,0,2,4,3,1,396,0.9303131253553868,8,5,0.7013051976392078,0,0,0,0.0365229596037096,28,1866,-576,119078,14465,33676,9,0.1177686594124107,11,1,1
585,58656.0,11342.0,36.0,50,2,3,0,1,3,436,0.3506761261138181,3,0,0.1619510346029213,0,1,1,0.1890430325215101,23,1097,397,71217,78676,2108,10,0.713189521998955,6,1,0
582,58473.600000000006,14658.0,20.7,38,2,2,2,1,2,546,0.9154563165144576,3,5,0.29621604497578,0,1,1,0.2528650076942609,3,6908,2126,157958,72727,5077,3,0.6443090989551722,14,1,0
540,59989.600000000006,20613.0,7.2,31,2,0,3,2,0,737,0.0475274008585732,7,2,0.8730474052940632,1,4,0,0.0198424852163702,21,7905,1712,109772,55569,16665,6,0.2790247868051582,9,1,0
480,65572.8,21137.0,18.0,36,2,0,1,2,1,583,0.9616082267472496,6,3,0.8918914480203566,0,3,0,0.1201594517107236,10,2650,1435,107396,48263,38408,15,0.4981800425739694,4,0,0
575,45371.0,30983.0,60.0,47,0,1,3,3,3,436,0.2555275521461893,4,2,0.3595442653327215,0,3,0,0.2425300574976868,27,2470,492,114913,30396,84517,19,0.7577935551934285,3,1,0
479,104340.0,19650.0,48.0,28,0,2,0,0,0,340,0.0475726335136082,7,3,0.6934865396767996,0,2,0,0.2487960068429879,32,951,2053,92515,260140,7675,9,0.9006056139110689,4,1,1
619,44894.0,12236.8,10.0,57,0,1,1,1,0,439,0.1628267029308399,9,4,0.0955821009878112,0,4,0,0.1373758246212579,24,7989,2011,140123,22130,39640,10,0.2587909231637687,19,0,1
665,24436.0,13204.0,108.0,49,0,1,1,1,1,260,0.0614483699719105,1,3,0.2299975487076218,0,0,0,0.2155300360603055,25,1650,820,88943,14222,74721,11,0.6539855725113531,6,1,0
365,47638.4,19361.0,11.7,37,1,1,2,4,1,379,0.3305996063836226,5,2,0.5795591430908403,0,1,0,0.0541449468258819,17,6556,1855,57921,24818,22034,2,0.8008499806264627,16,1,0
473,28742.0,49371.0,48.0,27,0,0,1,0,2,208,0.2204410818288554,3,1,0.5488793249406138,0,3,0,0.3211498588386662,30,4488,1670,65919,27622,38297,13,0.8875388004249081,3,1,0
613,15000.0,19740.0,36.0,30,2,0,2,4,2,517,0.4859717364512103,3,0,0.2085437968986047,0,1,1,0.237888,23,2817,623,112482,49107,63375,1,0.8513067783793743,12,1,0
819,25941.6,23702.0,5.4,55,0,1,1,4,1,424,0.9595098520197026,3,5,0.2953137163660467,0,3,0,0.2489013983325828,8,632,1926,200833,56928,64530,3,0.777035983718821,5,1,0
575,52749.0,23550.0,36.0,47,0,0,0,1,1,171,0.3426678718736898,3,0,0.4771645082472784,0,2,0,0.1946170173021464,30,4262,348,62800,10143,52657,29,0.6173456316832725,2,0,1
809,55700.0,10705.920000000002,19.0,34,1,2,3,2,1,488,0.844647758597167,4,7,0.3734341551196892,0,1,0,0.2152713174576088,12,10032,996,87553,42057,20234,16,0.2253575122036385,0,0,1
602,19405.0,7543.0,36.0,45,0,0,0,1,2,224,0.1072423077051615,5,1,0.2727398849909752,0,2,0,0.1948974956557318,28,3706,266,418835,4000,414835,10,0.8137349823732397,5,0,1
676,65346.0,11659.520000000002,6.0,57,2,0,3,2,3,546,0.7765707189144521,8,9,0.1379445105234359,0,2,0,0.0587454978825664,17,7052,3110,137488,33102,60534,3,0.3537698251133315,35,1,1
645,58931.0,27418.0,48.0,48,0,2,0,1,0,417,0.2673614694277881,2,0,0.2605551905732502,0,1,0,0.1779146770514927,26,8083,459,25295,82490,7234,27,0.7255069386760953,5,0,1
503,49660.0,19943.0,3.6,54,1,2,2,2,0,631,0.3246200681036563,0,2,0.8102313200283726,0,3,0,0.0737550908603833,2,5954,418,132201,55128,56243,28,0.3941078909203852,14,1,0
583,38282.0,16633.0,84.0,32,2,0,3,1,0,880,0.2245849973086622,4,2,0.2539240205542923,0,2,0,0.2581574962994602,28,1627,8577,26850,22100,4750,21,0.9770464699364196,4,1,0
550,57377.0,24478.0,36.0,55,0,0,2,0,3,246,0.0764794930489473,2,2,0.4442806392961136,0,0,0,0.266682922332185,30,3037,4291,21135,7526,13609,27,0.713036012043906,7,1,0
486,64364.0,22871.0,4.5,32,1,3,3,0,0,724,0.5533383837752417,5,3,0.41175057391738,0,0,0,0.1916543866304625,27,3834,1847,121815,65768,64433,14,0.8097480289462938,10,0,0
385,53281.600000000006,22831.0,5.4,41,2,2,3,4,0,724,0.9511672822741624,14,5,0.5843061472038604,0,3,0,0.0702753114053034,29,8132,517,131456,75574,3826,20,0.8216478571080691,5,1,0
597,15000.0,19148.0,60.0,18,0,1,2,0,0,354,0.4297383367080215,1,0,0.583370485896121,1,0,0,0.2707776,30,1646,778,244326,9836,234490,15,0.8402449901722515,7,1,0
622,54370.4,7662.0,3.6,60,1,2,4,2,0,409,0.9468945671263372,8,0,0.1303082681799826,0,1,0,0.2803069756631035,28,6659,1019,183620,53118,50112,8,0.9797657966347024,37,1,0
419,74906.0,13996.0,48.0,44,0,2,0,3,0,410,0.1333942396524159,3,2,0.2254068739417839,0,0,0,0.2809023520004441,22,545,429,51424,18654,32770,5,0.9003157441674203,3,0,0
767,72344.0,15694.72,10.0,46,0,2,1,2,2,247,0.2519830214066644,4,8,0.719345853350552,0,4,0,0.1287948772104747,1,4275,3091,67957,10402,-2187,8,0.6008841012227749,24,1,1
522,19170.0,15714.0,36.0,36,0,2,3,4,2,260,0.0265614718117982,3,0,0.4058009957457235,0,1,1,0.2538147699692857,29,10536,428,85087,9246,75841,24,0.8813200648322371,6,1,0
785,40773.0,8982.4,7.0,57,0,2,1,4,1,726,0.3764937846060863,9,2,0.2830755871831277,0,4,0,0.0904724493063671,19,3485,2357,144474,33313,73966,18,0.1828778249379452,30,0,1
580,41520.0,27912.0,60.0,35,0,1,2,1,1,948,0.341579642595482,4,1,0.3298016394785004,0,1,0,0.2469134164721801,25,3533,7112,39327,22699,16628,15,0.9108370461510292,3,1,0
575,262144.0,10795.0,48.0,55,0,1,0,1,3,561,0.162445450074351,2,0,0.3386052197166183,0,0,0,0.2186694348420965,18,1814,491,104590,6540,98050,14,0.5574922647370455,4,1,1
